ZIP_REG,TOTAL_VISITS,AVRG_SPENT_PER_VISIT,HAS_CREDIT_CARD,FAV_TYPE,SPEND_LAST_MONTH,SPEND_LAST_3MONTH,SPEND_LAST_6MONTH,SPENT_LAST_YEAR,PROMOS_ON_FILE,DAYS_ON_FILE,FREQ_DAYS,PRODUCT_CLASSES,COUPONS,STYLES,STORES,WEB,RESPONDED,RESPONSERATE,LTFREDAY,CLUSTYPE,RESP
9,10,400,1,7,0,0,1,0,15,300,150,10,5,50,4,0,4,40,40,14,0
9,10,200,0,1,1,1,1,0,5,750,300,10,5,50,8,0,2,20,80,1,0
9,10,200,0,9,0,0,0,1,15,600,150,10,5,50,4,0,4,60,40,8,0
9,10,200,1,14,1,1,1,0,5,300,150,10,5,50,4,0,2,20,80,45,0
9,10,200,0,3,0,0,0,0,10,600,600,5,5,50,4,0,2,20,200,4,0
9,30,200,1,9,1,0,1,0,20,750,150,25,5,100,8,0,6,60,40,28,0
9,10,200,1,4,1,0,1,0,10,150,150,10,5,50,8,0,2,20,40,5,0
9,10,200,0,5,0,0,0,0,20,450,450,5,5,50,4,0,2,20,240,8,0
9,10,200,0,5,0,0,0,0,5,300,300,5,5,50,4,0,2,20,160,4,0
9,10,200,1,7,1,0,1,0,15,750,300,10,5,50,8,0,4,40,80,8,0
9,10,200,0,6,1,0,1,0,5,300,150,5,5,50,4,0,2,20,40,15,0
9,10,200,0,12,0,0,1,0,15,750,450,5,5,50,4,0,2,20,120,1,0
9,10,200,0,9,0,0,0,0,5,750,750,5,5,50,4,0,2,20,160,5,0
9,10,200,0,5,1,1,1,1,25,750,150,20,5,50,8,0,8,80,40,10,0
9,10,200,1,4,1,1,1,1,15,750,150,10,5,50,4,0,4,40,80,3,0
9,10,200,1,3,0,0,1,0,20,750,150,10,5,50,4,0,4,40,40,17,1
9,10,200,1,4,1,0,1,0,20,600,300,5,5,50,4,0,4,40,80,15,0
9,10,200,0,6,0,0,0,1,20,450,150,10,5,50,8,0,2,20,40,4,0
9,10,200,0,3,1,0,1,0,5,750,150,10,5,50,4,0,2,20,40,7,0
9,10,200,0,14,0,0,0,1,10,450,450,5,5,50,4,0,2,20,160,4,0
9,10,400,0,4,0,0,1,0,5,300,150,10,5,50,4,0,2,20,120,5,0
9,10,600,1,9,0,0,0,1,20,750,750,10,5,50,4,0,2,20,80,20,0
9,10,200,0,3,0,0,1,0,15,600,600,5,5,50,4,0,2,20,80,5,0
9,10,200,0,9,0,0,0,0,5,300,300,5,5,50,4,0,2,20,240,8,0
9,10,200,1,14,1,0,1,0,20,450,150,10,5,50,4,0,2,20,120,12,0
9,10,200,0,6,1,1,1,1,20,600,150,10,5,50,4,0,6,60,40,4,0
9,10,200,1,14,0,0,1,1,20,600,300,10,5,50,4,0,4,40,40,4,0
9,10,200,0,4,1,1,1,0,5,450,150,15,5,50,8,0,2,20,40,15,0
9,20,200,0,6,1,0,1,0,15,750,150,15,5,50,8,0,4,40,40,4,0
9,10,200,1,3,1,1,1,0,15,450,150,10,5,50,8,0,2,40,40,15,0
9,10,200,0,7,1,0,1,0,5,300,150,5,5,50,4,0,2,20,40,17,1
9,10,200,1,9,1,0,1,0,10,300,150,10,5,50,4,0,2,120,40,24,0
9,10,200,1,10,1,1,1,1,20,450,150,10,5,50,8,0,4,40,40,3,0
9,10,400,0,4,0,0,0,0,5,300,300,5,5,50,4,0,2,20,120,25,0
9,40,200,1,4,1,1,1,1,20,750,150,25,10,100,12,0,10,100,40,10,1
9,10,200,0,6,0,0,0,0,15,750,300,5,5,50,4,0,2,20,80,10,0
9,10,200,1,6,0,0,1,0,15,750,150,10,5,50,8,0,2,20,40,17,1
9,10,400,0,4,0,0,0,0,10,300,150,10,5,50,4,0,2,20,80,17,0
9,40,200,1,2,0,0,1,1,25,600,150,30,10,100,12,0,8,80,40,4,0
9,20,200,1,3,1,0,1,1,20,750,150,10,5,50,8,0,2,20,40,41,0
9,10,200,1,4,0,0,0,0,15,750,150,15,5,50,4,0,2,20,40,3,0
9,10,200,1,3,1,1,1,0,15,600,150,10,5,50,8,0,4,40,40,12,1
9,10,200,1,4,0,0,1,0,10,300,150,10,5,50,4,0,2,20,40,5,0
9,20,200,1,4,1,0,1,1,20,750,150,15,5,50,4,0,6,80,40,17,1
9,10,200,0,3,1,0,1,0,15,450,450,5,5,50,4,0,2,20,120,10,0
9,10,200,0,8,1,1,1,0,5,750,300,15,5,50,8,0,2,20,40,15,1
9,10,200,1,12,0,0,1,0,20,450,150,10,5,50,4,0,2,20,40,17,0
9,10,200,1,6,1,1,1,0,20,600,150,15,5,50,4,0,6,60,40,10,0
9,10,200,0,8,0,0,0,0,5,300,300,5,5,50,4,0,2,20,320,12,0
9,10,200,0,4,1,0,1,0,15,750,150,15,5,50,4,0,4,40,40,8,0
9,10,200,0,4,0,0,1,0,5,150,150,5,5,50,4,0,2,20,80,28,0
9,10,200,0,5,0,0,1,0,5,300,150,10,5,50,4,0,2,20,40,1,0
9,10,200,0,10,0,0,0,0,10,300,150,5,5,50,4,0,2,20,80,5,0
9,10,200,1,14,1,0,1,0,10,300,150,10,5,50,4,0,2,60,40,50,0
9,10,200,0,6,0,0,0,0,5,450,450,5,5,50,4,0,2,20,200,50,0
9,10,200,1,7,1,1,1,0,25,750,150,15,5,50,8,0,6,60,40,17,0
9,20,200,1,8,1,1,1,0,25,750,150,15,5,50,8,0,4,40,40,5,1
9,10,200,1,10,1,0,1,0,20,750,150,10,5,50,4,0,4,40,40,3,1
9,10,200,1,8,1,1,1,1,20,600,150,15,5,50,8,0,4,40,40,2,1
9,10,400,0,8,1,1,1,0,5,300,150,5,5,50,4,0,2,20,80,4,0
9,10,200,1,4,1,0,1,0,5,750,750,5,5,50,4,0,2,20,240,41,0
9,10,400,1,14,0,0,0,1,20,450,450,10,5,50,4,0,2,20,360,4,0
9,10,200,0,4,1,1,1,0,15,450,300,5,5,50,4,0,2,20,80,4,0
9,40,200,1,4,1,1,1,1,25,750,150,25,5,100,4,0,8,80,40,17,1
9,10,200,0,12,0,0,0,0,5,750,750,5,5,50,4,0,2,20,360,8,0
9,10,200,0,5,0,0,0,0,5,300,150,10,5,50,4,0,2,20,120,12,0
9,40,200,1,4,1,1,1,1,30,750,150,25,15,150,8,1,8,100,40,4,1
9,10,200,0,4,0,0,0,1,15,750,300,5,5,50,4,0,4,40,80,8,0
9,10,200,1,3,0,0,1,0,20,750,300,15,5,50,4,0,4,40,80,5,0
9,10,200,0,13,0,0,0,0,5,600,300,10,5,50,4,0,2,20,80,3,0
9,10,200,1,14,1,0,1,1,20,750,450,5,5,50,4,0,2,20,120,5,0
9,10,200,1,5,1,1,1,0,5,150,150,10,5,50,4,0,2,20,40,4,0
9,10,200,0,4,0,0,1,0,15,600,150,15,5,50,4,0,4,80,80,4,0
9,10,200,1,7,1,1,1,1,5,450,150,10,5,50,4,0,2,20,40,5,0
9,10,200,1,10,0,0,0,0,15,300,300,5,5,50,4,0,2,20,240,23,0
9,10,400,1,9,1,0,1,0,20,600,150,15,5,50,8,0,6,60,40,15,0
9,10,200,0,3,0,0,1,0,5,750,300,5,5,50,4,0,2,20,120,41,0
9,10,400,1,4,0,0,1,0,15,750,150,15,10,50,8,0,4,60,40,15,0
9,10,200,1,8,0,1,1,0,20,750,150,15,5,50,8,1,4,40,40,23,0
9,10,200,0,8,0,0,0,0,10,300,300,5,5,50,4,1,2,20,80,42,0
9,10,200,1,8,1,1,1,0,15,600,150,10,5,50,8,0,4,40,40,16,1
9,20,200,1,4,1,1,1,0,25,750,150,15,5,50,8,0,6,60,40,41,1
9,10,400,1,5,0,0,0,0,10,300,300,5,5,50,4,0,2,20,40,38,0
9,20,200,1,9,1,1,1,0,20,600,150,20,5,50,4,0,8,80,40,5,0
9,10,200,0,8,0,0,1,0,5,150,150,5,5,50,4,0,2,20,80,17,0
9,10,200,0,5,0,0,0,0,5,300,300,5,5,50,4,0,2,20,160,50,0
9,10,200,1,8,0,0,1,0,20,750,300,5,5,50,4,0,2,20,120,39,0
9,10,200,0,7,0,0,0,0,10,450,450,5,5,50,4,0,2,20,360,17,0
9,10,200,0,5,0,0,0,0,5,300,300,5,5,50,4,0,2,20,200,4,0
9,10,200,0,4,0,0,1,0,5,150,150,5,5,50,4,0,2,20,160,17,0
9,10,200,1,4,0,0,0,0,5,300,300,5,5,50,4,0,2,20,280,23,0
9,10,200,1,3,0,0,1,0,15,750,450,5,5,50,4,0,2,20,80,5,0
9,10,200,0,6,0,0,1,0,5,300,150,5,5,50,4,0,2,20,120,8,0
9,10,200,0,9,1,0,1,0,20,750,150,10,5,50,4,0,4,40,80,8,0
9,10,200,1,6,0,0,0,0,25,750,450,5,5,50,4,0,4,40,80,5,0
9,10,400,0,5,0,0,1,0,20,450,300,10,5,50,4,0,4,40,120,29,0
9,10,200,1,9,0,0,1,0,15,600,300,10,5,50,4,0,2,20,40,15,0
9,10,200,1,4,0,0,1,0,10,300,150,10,5,50,4,0,2,20,40,15,0
9,40,200,1,6,1,1,1,1,25,750,150,15,5,150,8,1,10,100,40,16,1
9,10,200,1,6,1,0,1,1,20,750,150,15,5,50,4,0,6,60,40,11,0
9,10,200,0,8,1,0,1,0,10,300,150,10,5,50,4,0,2,20,40,17,0
9,10,200,0,1,0,0,0,0,10,300,300,5,5,50,4,0,2,20,160,11,0
9,10,600,1,5,0,0,1,0,5,300,150,10,5,50,4,0,2,20,120,20,0
9,10,200,0,4,1,1,1,0,15,750,300,10,5,50,4,0,2,20,40,10,0
9,10,200,0,7,0,0,1,0,5,750,450,5,5,50,4,0,2,20,120,4,0
9,10,200,0,6,1,1,1,0,15,450,150,10,5,50,4,0,2,20,120,4,0
9,10,400,0,14,0,0,0,0,10,300,300,10,5,50,4,0,2,20,80,4,0
9,10,200,1,8,1,1,1,0,10,450,150,15,5,50,4,0,2,20,40,17,1
9,10,200,1,3,0,0,1,0,5,150,150,5,5,50,4,1,2,20,40,11,0
9,10,200,1,6,1,0,1,0,10,750,450,5,5,50,4,0,2,40,80,16,0
9,10,600,1,4,1,0,1,0,10,600,600,10,5,50,4,0,2,60,80,10,0
9,10,200,1,4,1,0,1,0,20,600,150,20,5,50,8,0,4,40,40,4,1
9,10,400,0,4,0,0,1,0,20,750,300,15,5,50,4,0,4,40,80,14,1
9,10,600,1,9,0,0,0,0,10,450,450,5,5,50,4,0,2,20,360,4,0
9,10,400,1,9,1,0,1,1,20,450,150,15,5,50,4,1,2,20,40,8,1
9,10,600,1,1,0,0,1,0,5,300,300,5,5,50,4,0,2,20,120,10,0
9,10,200,1,14,1,1,1,1,20,750,150,15,5,50,4,0,4,40,80,4,0
9,10,400,1,5,1,1,1,0,25,750,150,15,5,100,4,0,6,60,40,1,1
9,10,400,0,5,0,0,0,0,5,300,300,5,5,50,4,0,2,20,280,15,0
9,20,200,1,8,1,1,1,0,20,600,150,15,5,100,8,0,6,80,40,1,0
6,10,200,0,6,1,1,1,0,5,300,150,10,5,50,4,0,2,20,80,1,0
9,10,200,0,10,0,0,0,1,15,450,450,5,5,50,4,0,2,20,360,4,0
9,20,200,1,10,1,1,1,0,20,600,150,20,5,50,8,0,6,60,40,1,0
9,10,400,1,4,1,0,1,0,25,750,300,15,5,50,4,1,4,40,40,12,1
9,10,200,0,3,1,0,1,0,10,450,150,15,5,50,4,0,4,60,40,4,1
9,10,200,1,10,1,0,1,0,20,750,150,15,5,50,4,0,4,40,80,1,0
9,10,200,1,9,0,0,1,1,20,750,300,10,5,50,4,0,2,40,200,4,0
9,10,400,1,10,0,0,1,0,20,750,300,10,5,50,4,0,2,20,80,50,1
9,10,200,0,4,0,0,0,0,10,300,150,5,5,50,4,0,2,20,160,8,0
9,10,400,0,14,0,0,1,0,10,150,150,5,5,50,4,0,2,20,80,4,0
9,10,200,0,4,0,0,0,0,5,300,300,5,5,50,4,0,2,20,240,2,0
9,10,200,0,1,0,0,1,1,5,600,300,5,5,50,4,0,2,20,80,4,0
9,10,200,0,1,0,0,0,0,10,300,300,5,5,50,4,0,2,20,320,2,0
9,10,200,0,4,0,0,1,0,15,750,150,15,5,50,8,1,2,20,80,4,0
9,10,400,1,14,0,0,1,1,20,600,300,10,5,50,4,0,4,40,80,1,0
9,10,400,0,6,1,1,1,0,20,600,150,20,5,50,4,0,4,40,40,1,0
9,20,200,1,4,0,0,0,1,20,750,150,15,5,50,4,0,4,40,40,30,0
9,10,200,1,14,0,0,0,0,10,300,150,10,5,50,4,0,2,20,40,10,0
9,20,200,1,10,1,1,1,1,20,750,150,25,5,100,8,0,8,80,40,15,0
9,10,200,0,6,0,0,0,0,20,750,450,5,5,50,4,0,2,20,120,4,0
9,10,200,0,9,1,0,1,0,10,300,150,10,5,50,4,0,2,60,40,5,1
9,10,200,1,10,1,1,1,0,20,750,150,10,5,50,4,0,4,40,40,4,0
9,10,200,0,4,0,0,1,0,20,150,150,5,5,50,4,0,2,20,160,4,0
9,10,200,1,6,1,1,1,1,20,750,150,15,5,50,4,0,4,40,40,4,0
9,10,200,1,9,1,0,1,1,20,750,150,10,5,50,4,0,4,60,40,8,0
9,10,200,1,4,1,0,1,1,20,750,150,20,5,50,4,0,6,60,40,4,0
9,10,400,1,6,1,1,1,0,5,150,150,5,5,50,4,0,2,120,40,15,1
9,10,200,0,5,0,0,1,1,20,600,150,10,5,50,4,0,6,60,40,1,0
9,10,400,0,4,0,0,0,1,15,450,450,5,5,50,4,0,2,20,360,5,0
9,10,200,0,6,1,1,1,0,5,450,450,5,5,50,4,0,2,20,120,8,0
9,20,200,0,7,0,0,1,0,15,600,150,15,5,50,4,0,4,40,40,5,0
9,20,200,1,7,1,1,1,0,15,750,150,10,5,50,4,0,4,40,40,5,0
9,10,200,1,4,0,0,1,1,20,750,150,15,5,50,4,0,2,20,40,11,1
8,10,200,0,6,0,0,0,0,5,300,300,5,5,50,4,0,2,20,320,38,0
9,10,200,0,7,1,0,1,0,5,750,450,5,5,50,4,0,2,20,160,14,0
9,10,200,1,4,1,0,1,0,10,300,150,10,5,50,4,0,2,60,120,1,0
9,10,200,0,4,0,0,1,1,20,600,150,10,5,50,4,0,4,40,80,14,0
9,10,200,1,7,1,1,1,0,20,750,150,10,5,50,4,0,2,20,80,5,0
9,10,200,1,9,1,1,1,0,20,750,300,15,5,50,8,0,4,40,40,3,1
9,10,200,0,7,0,0,0,0,5,300,300,5,5,50,4,0,2,20,240,5,0
9,20,200,1,3,1,1,1,0,15,750,150,10,5,50,8,0,2,20,40,7,1
9,10,200,0,4,0,0,0,0,10,750,300,10,5,50,4,0,2,20,160,15,0
9,10,200,1,6,0,0,1,0,5,150,150,10,5,50,4,0,2,20,80,6,0
9,10,200,1,14,1,0,1,0,5,150,150,15,5,50,4,0,2,20,40,32,0
9,10,200,0,5,0,0,1,0,10,300,150,10,5,50,4,0,2,20,40,15,0
9,10,200,1,7,0,0,0,1,20,600,300,5,5,50,4,0,4,40,80,10,1
9,10,200,0,12,0,0,1,0,5,450,150,10,5,50,4,0,2,20,80,1,0
9,10,200,1,5,1,0,1,1,20,750,300,15,5,50,4,0,6,40,40,3,1
9,10,200,0,5,0,0,0,0,10,300,150,10,5,50,4,0,2,20,120,10,0
9,10,200,0,5,0,0,0,0,5,300,300,5,5,50,4,0,2,20,240,5,0
9,20,200,1,8,1,1,1,0,20,450,150,15,5,50,8,0,6,60,40,1,0
9,10,200,0,7,0,0,0,0,10,600,600,5,5,50,4,0,2,20,160,25,0
9,10,200,0,5,1,0,1,0,15,750,150,10,5,50,4,0,4,40,80,5,0
9,10,200,0,5,0,0,1,0,5,300,150,5,5,50,4,0,2,20,160,1,0
9,10,200,1,8,1,0,1,0,15,600,150,10,5,50,8,0,4,40,40,5,0
9,10,200,0,11,0,0,0,0,5,300,300,10,5,50,4,0,2,20,280,4,0
9,10,200,0,6,0,0,1,1,15,450,150,10,5,50,4,0,2,20,80,16,0
9,20,200,1,5,1,0,1,0,10,600,150,10,5,50,4,0,2,40,40,5,0
9,10,200,0,2,0,0,1,0,5,600,300,5,5,50,4,0,2,20,120,1,0
9,10,200,0,1,0,0,0,0,5,600,600,5,5,50,4,0,2,20,280,5,0
9,10,200,1,5,1,0,1,0,15,750,150,10,5,50,4,0,4,60,80,12,0
9,10,200,0,5,0,0,1,0,20,600,150,10,5,50,4,0,4,40,80,3,0
9,10,200,0,7,0,0,0,1,10,450,300,5,5,50,4,0,2,20,120,5,0
9,30,200,1,4,1,1,1,0,20,750,150,25,10,100,4,0,10,100,40,1,1
9,10,200,0,4,0,0,0,0,15,300,300,5,5,50,4,0,2,20,320,4,0
9,10,200,0,5,0,0,0,0,10,300,300,5,5,50,4,0,2,20,120,15,0
9,10,200,0,10,0,0,0,0,5,300,300,5,5,50,4,0,2,20,280,4,0
9,10,200,1,3,0,0,0,1,15,750,300,10,5,50,4,0,2,20,80,11,1
9,10,200,0,3,0,0,0,0,10,300,150,5,5,50,4,0,2,20,80,4,0
9,10,600,1,4,1,1,1,0,20,750,750,10,5,50,4,0,2,20,160,10,0
9,10,200,0,5,1,0,1,0,25,600,150,10,5,50,4,0,2,20,40,5,0
9,20,200,0,8,1,1,1,1,15,750,150,15,5,50,12,0,4,40,40,4,0
9,10,200,1,7,1,0,1,0,5,150,150,5,5,50,4,0,2,20,40,1,0
9,40,200,0,1,1,1,1,1,15,750,150,20,5,100,8,0,8,80,40,5,0
9,10,400,1,4,0,0,0,0,10,300,300,10,5,50,4,0,2,20,80,4,0
9,10,200,0,8,0,0,0,0,15,450,450,5,5,50,4,0,2,20,400,2,0
9,10,200,1,8,1,0,1,0,5,150,150,5,5,50,4,0,2,20,40,1,0
9,10,400,1,6,1,1,1,0,10,150,150,10,5,50,4,0,2,20,40,10,0
9,10,200,1,3,0,0,1,0,20,750,450,10,5,50,4,0,2,20,80,15,0
9,10,200,1,4,0,0,1,0,20,300,150,10,5,50,4,0,2,20,120,4,0
9,10,400,0,5,0,0,0,0,10,300,150,15,5,50,4,0,2,20,80,12,0
9,10,200,1,4,0,0,0,0,20,450,150,10,5,50,4,0,2,20,80,4,0
9,10,200,1,4,1,1,1,0,25,750,150,10,5,50,4,1,4,40,40,5,0
9,10,200,0,10,0,0,0,0,15,300,300,5,5,50,4,0,2,20,320,8,0
9,20,200,0,7,1,1,1,0,20,750,150,10,5,50,8,0,6,60,40,1,1
9,10,400,0,4,1,1,1,0,5,600,600,5,5,50,4,0,2,20,120,12,0
9,10,400,1,8,0,0,1,0,15,150,150,10,5,50,4,0,2,20,120,35,0
9,20,200,0,14,0,0,0,1,25,750,150,15,5,50,4,0,4,40,40,38,0
9,10,400,0,14,0,0,0,1,15,450,450,5,5,50,4,0,2,20,360,38,0
9,10,200,0,8,0,0,1,0,5,300,150,10,5,50,4,0,2,20,120,16,0
9,10,200,0,10,0,0,0,0,15,300,300,5,5,50,4,0,2,20,160,25,0
9,10,400,1,10,0,0,0,1,20,450,150,10,5,50,4,0,2,20,80,6,1
9,10,200,0,3,0,0,0,0,5,300,300,5,5,50,4,0,2,20,280,20,0
9,10,200,0,4,1,0,1,1,20,600,150,20,5,50,4,0,6,60,80,11,0
9,20,200,1,4,1,1,1,0,15,750,150,20,5,100,4,1,4,80,40,35,0
9,20,200,0,6,0,0,1,1,20,750,150,15,5,50,4,0,2,20,40,11,1
9,10,200,0,3,0,0,1,0,10,600,300,5,5,50,4,0,2,20,120,20,0
9,10,200,0,9,1,0,1,1,25,750,150,10,5,50,4,0,4,40,80,10,0
9,10,200,0,9,0,0,0,0,10,300,300,5,5,50,4,0,2,20,80,41,0
9,10,200,0,4,0,0,0,1,10,600,600,5,5,50,4,0,2,20,200,20,0
9,10,200,0,8,0,0,1,0,15,750,750,5,5,50,4,0,2,20,120,23,0
9,10,200,1,4,1,1,1,0,5,300,150,15,5,50,8,1,2,120,40,35,0
9,10,400,0,6,0,0,1,0,5,150,150,10,5,50,4,0,2,20,120,23,0
9,10,200,0,3,0,0,0,0,15,450,150,5,5,50,4,0,2,20,80,5,0
9,10,200,0,4,1,1,1,0,10,450,150,15,5,50,8,1,4,60,40,38,1
9,10,200,0,10,0,0,1,1,20,450,150,10,5,50,4,0,6,60,40,41,0
9,20,200,0,6,1,0,1,0,10,450,150,15,5,50,8,0,2,20,40,11,0
9,10,200,0,8,1,0,1,0,5,750,750,5,5,50,4,0,2,20,80,30,0
9,10,200,0,8,1,0,1,0,5,450,300,5,5,50,4,0,2,20,80,22,0
9,10,200,1,14,1,0,1,0,5,150,150,5,5,50,4,1,2,20,40,20,0
9,10,200,0,5,0,0,0,0,5,300,300,5,5,50,4,0,2,20,80,10,0
9,10,200,0,3,1,0,1,0,20,750,150,10,5,50,4,0,4,40,80,11,0
9,10,200,0,5,0,0,1,0,5,600,600,5,5,50,4,0,2,20,280,11,0
9,10,400,0,14,0,0,1,0,5,150,150,5,5,50,4,0,2,20,160,11,0
9,10,200,0,7,0,0,0,1,20,750,300,5,5,50,4,0,4,40,120,35,0
9,10,200,0,4,1,1,1,0,5,450,150,5,5,50,4,0,2,20,120,20,0
9,10,200,0,14,0,0,1,0,15,600,300,10,5,50,4,0,2,20,80,10,0
9,10,200,1,4,1,0,1,0,20,750,150,15,5,50,4,0,4,40,40,10,1
9,10,400,0,10,0,0,0,1,20,600,600,5,5,50,4,0,2,20,80,41,0
9,10,200,0,3,1,1,1,1,15,600,150,5,5,50,4,0,4,40,120,28,0
9,10,200,0,4,0,0,0,1,5,600,300,5,5,50,4,0,2,20,80,15,0
9,10,400,1,4,0,0,0,0,25,750,300,15,5,50,4,0,4,40,40,4,0
9,10,200,0,9,0,0,1,0,15,600,300,10,5,50,4,0,2,20,80,42,0
9,10,200,0,8,0,0,1,0,10,300,150,10,5,50,4,0,2,20,40,41,0
9,10,200,0,3,1,0,1,0,5,300,150,10,5,50,4,0,2,20,40,34,0
9,10,200,0,2,1,1,1,0,10,750,450,10,5,50,4,0,2,20,120,11,0
9,10,200,0,9,1,0,1,0,5,150,150,5,5,50,4,0,2,20,40,41,0
9,10,200,0,5,0,0,0,0,25,300,300,5,5,50,4,0,2,20,240,38,0
9,10,200,1,5,1,1,1,0,25,750,150,20,5,50,4,0,6,60,40,38,0
9,10,200,0,6,0,0,1,0,15,600,150,10,5,50,4,0,2,20,40,23,0
9,10,200,0,5,0,0,0,0,5,300,300,5,5,50,4,0,2,20,160,25,0
9,10,200,0,10,0,0,0,0,20,450,450,5,5,50,4,0,2,20,320,23,0
9,10,200,0,4,0,0,0,1,15,450,450,5,5,50,4,0,2,20,120,15,0
9,10,200,0,14,0,0,1,0,20,600,150,15,5,50,4,0,4,40,80,10,0
9,10,200,0,5,0,0,0,0,5,300,300,10,5,50,4,0,2,20,200,10,0
9,10,200,1,2,0,0,0,0,10,300,300,5,5,50,4,0,2,20,320,23,0
9,10,400,0,8,1,0,1,1,20,600,300,10,5,50,4,0,2,20,120,11,0
9,10,200,0,9,0,0,0,0,10,300,300,5,5,50,4,0,2,20,200,41,0
9,10,200,1,9,1,1,1,0,15,450,150,15,5,50,4,0,4,80,40,18,0
9,10,200,0,2,1,1,1,0,5,150,150,5,5,50,4,0,2,20,40,18,0
9,10,200,0,7,0,0,0,1,20,750,750,5,5,50,4,0,2,20,80,25,0
9,10,200,0,6,0,0,0,0,20,750,750,5,5,50,4,0,2,20,40,38,1
9,10,200,1,10,0,0,0,0,20,600,300,5,5,50,4,0,2,20,80,1,0
9,20,200,1,4,1,0,1,0,15,750,150,15,5,50,8,0,4,60,40,10,1
9,10,200,0,3,0,0,1,0,5,600,300,5,5,50,4,0,2,20,120,10,0
9,10,200,1,3,1,0,1,0,5,300,150,15,5,50,4,0,2,20,40,39,0
9,20,200,1,7,1,1,1,1,10,450,150,20,5,100,4,0,2,120,40,15,1
9,10,200,1,14,1,1,1,1,20,750,150,10,5,50,8,0,8,80,80,10,0
9,20,200,1,4,1,1,1,1,30,600,150,25,5,100,8,0,6,60,40,4,1
9,10,200,0,5,0,0,0,1,15,450,450,5,5,50,4,0,2,20,200,10,0
8,10,200,0,3,0,0,0,1,15,450,450,5,5,50,4,0,2,20,200,22,0
9,10,400,1,3,1,1,1,1,20,750,450,10,5,50,4,0,4,20,80,17,0
9,10,200,0,6,0,0,1,0,10,150,150,5,5,50,4,1,2,20,40,17,0
9,10,400,0,9,0,0,0,0,15,450,450,5,5,50,4,0,2,20,360,11,0
9,10,400,1,14,1,0,1,0,5,150,150,5,5,50,4,0,2,20,40,11,0
9,10,200,0,10,0,0,0,0,5,300,150,10,5,50,4,0,2,20,80,5,0
9,10,200,0,5,0,0,0,1,15,450,450,5,5,50,4,0,2,20,200,10,0
9,20,200,0,9,1,0,1,0,20,750,150,10,5,50,4,0,4,40,40,7,0
9,10,200,0,14,1,1,1,0,5,450,150,10,5,50,4,0,2,20,80,18,0
9,10,200,0,8,0,0,1,0,5,300,300,5,5,50,4,0,2,20,120,11,0
9,10,200,0,8,1,0,1,0,10,600,300,5,5,50,4,0,2,20,160,41,0
9,10,200,0,9,1,0,1,0,10,300,150,10,5,50,4,0,2,20,80,17,0
9,10,200,1,4,1,1,1,0,20,450,150,10,5,50,4,0,4,40,40,4,0
9,10,200,0,14,0,0,0,1,20,450,450,5,5,50,4,0,2,20,320,5,0
9,10,200,0,4,0,0,1,0,5,300,150,10,5,50,4,0,2,20,80,16,0
9,10,200,1,9,1,0,1,0,20,450,300,5,5,50,4,0,2,20,200,18,0
9,10,200,1,5,0,0,0,1,25,450,150,10,5,50,4,0,2,20,80,21,0
9,30,200,1,11,1,1,1,1,25,750,150,25,5,100,4,0,6,60,40,41,1
9,10,200,0,1,0,0,0,0,15,300,300,5,5,50,4,0,2,20,280,5,0
9,20,200,0,4,1,1,1,1,20,750,150,15,5,100,4,0,10,100,40,5,1
9,10,200,0,14,0,0,0,1,20,450,300,5,5,50,4,0,2,40,80,21,0
9,10,600,0,7,1,0,1,0,5,150,150,10,5,50,4,0,2,20,40,16,0
9,10,200,1,6,1,1,1,1,25,600,150,15,5,50,4,0,4,40,40,18,0
9,10,200,0,4,0,0,1,0,10,450,450,5,5,50,4,0,2,20,160,42,0
9,10,200,0,8,0,0,0,0,5,300,300,10,5,50,4,0,2,20,160,11,0
9,10,200,1,4,0,0,0,1,15,600,300,5,5,50,4,0,2,20,80,7,0
9,10,200,0,12,0,0,0,0,5,300,300,10,5,50,4,0,2,20,280,41,0
9,10,200,0,2,0,0,0,0,5,600,150,10,5,50,4,0,2,20,120,5,0
9,10,200,0,10,0,0,0,0,15,300,300,5,5,50,4,0,2,20,320,10,0
9,10,400,0,10,0,0,1,0,15,600,300,10,5,50,4,0,2,40,120,22,0
9,10,200,0,3,0,0,0,1,10,600,300,5,5,50,4,0,2,20,120,15,0
9,10,200,0,6,0,0,1,0,5,150,150,5,5,50,4,0,2,20,80,15,0
9,10,200,0,5,0,0,1,0,15,300,150,15,5,50,4,0,2,40,40,18,0
9,10,200,0,4,0,0,0,0,15,300,150,10,5,50,4,0,2,20,120,4,0
9,10,400,0,4,0,0,0,0,15,300,300,5,5,50,4,0,2,20,80,23,0
9,10,200,0,5,0,0,1,0,15,600,300,10,5,50,4,0,2,20,40,15,0
9,10,200,1,3,0,0,1,0,15,750,450,10,5,50,4,0,2,20,120,41,0
9,10,200,0,3,0,0,1,0,15,600,600,5,5,50,4,0,2,20,280,3,0
9,10,200,0,2,0,0,0,0,20,600,300,10,5,50,4,0,2,20,80,3,0
9,10,200,0,8,0,0,1,0,5,450,450,5,5,50,4,0,2,20,40,11,1
9,10,200,0,2,1,0,1,0,5,150,150,5,5,50,4,0,2,20,40,18,0
9,10,200,0,2,1,0,1,0,5,150,150,5,5,50,4,0,2,20,40,3,0
9,10,200,1,3,1,1,1,1,30,750,150,15,5,50,8,0,6,60,40,4,0
